26982734_5_13	ACAT1	26982734_5_40	T	14849	f
18248681_4_27	GNB3	18248681_4_34	TCF7L2	14850	\N
17603063_7_43	LPA	17603063_7_9	T	14851	f
18453574_6_49	ID3	18453574_6_76	APOE	14852	f
15694942_8_14	APOA1	15694942_8_8	ESR1	14853	\N
25993297_6_15	PON1	25993297_6_17	PON3	14854	f
17157861_11_12	LIPC	17157861_11_14	LPL	14855	f
21602467_6_15	CASP3	21602467_6_20	BCL2	14856	t
16837000_3_36	KDR	16837000_3_6	CAD	14857	f
17698927_5_14	CCL11	17698927_5_30	CCL8	14858	f
21044781_4_55	ADRB2	21044781_4_70	KIF6	14859	f
21782178_8_19	CD14	21782178_8_8	TNF	14860	f
25309675_6_13	KLF4	25309675_6_37	SRF	14861	f
19592705_4_31	APOC3	19592705_4_43	APOA4	14862	f
19689798_8_17	FADS1	19689798_8_28	CA3	14863	\N
25600616_9_7	ABCA1	25600616_9_9	ABCG1	14864	f
25925964_11_27	VCAM1	25925964_11_9	TNF	14865	f
12831827_4_52	CXCR2	12831827_4_57	CXCR4	14866	f
18067591_6_116	CD36	18067591_6_21	MSR1	14867	f
24486576_8_23	CD86	24486576_8_7	CD36	14868	f
26930184_3_30	SHBG	26930184_3_7	T	14869	f
20189567_3_36	PON1	20189567_3_40	CS	14870	f
10030391_9_3	CETP	10030391_9_5	PLTP	14871	f
19443194_5_40	ABCG5	19443194_5_42	ABCG8	14872	t
11730818_14_0	CETP	11730818_14_7	LCAT	14873	f
25595782_8_20	IRF5	25595782_8_28	TLR7	14874	f
24376654_4_10	TIGIT	24376654_4_3	T	14875	f
17917406_7_17	PLTP	17917406_7_29	CAD	14876	f
25998175_5_14	FASN	25998175_5_34	HGFAC	14877	f
10884292_7_39	APOC3	10884292_7_44	T	14878	f
27224005_5_18	TLR2	27224005_5_7	TLR4	14879	f
24423365_9_31	APOA5	24423365_9_47	INSIG2	14880	f
27447665_9_14	APOE	27447665_9_21	ABCG1	14881	f
17113061_3_16	LCAT	17113061_3_18	ABCA1	14882	\N
21316676_7_0	ALOX12	21316676_7_4	ALOX15	14883	f
21664615_4_52	SERPINB2	21664615_4_88	IL4	14884	f
21296350_6_1	DBP	21296350_6_4	HR	14885	f
26449606_7_15	CX3CR1	26449606_7_59	T	14886	f
27051078_5_17	T	27051078_5_37	CCR5	14887	f
15256765_5_23	CAD	15256765_5_41	FH	14888	f
27021296_2_14	CD4	27021296_2_2	T	14889	f
25778627_6_16	EGF	25778627_6_2	TNF	14890	f
24187406_9_16	TLR2	24187406_9_18	TLR4	14891	f
16973241_3_18	APOA4	16973241_3_55	CH25H	14892	f
23239459_9_11	TLR2	23239459_9_13	TLR4	14893	f
21873805_13_10	CX3CR1	21873805_13_6	CD4	14894	f
25063948_6_10	TLR4	25063948_6_8	LBP	14895	f
19191759_10_4	CETP	19191759_10_43	LPL	14896	f
25939768_5_25	NOD2	25939768_5_28	TLR2	14897	f
24690996_10_10	ABCG1	24690996_10_8	ABCA1	14898	f
24625756_7_46	ACY3	24625756_7_50	THEM4	14899	\N
22396788_8_24	CD69	22396788_8_34	CCR4	14900	f
20083473_9_3	CD34	20083473_9_7	KDR	14901	f
19116028_10_17	SCD	19116028_10_31	SCAP	14902	f
21044781_4_25	GJA4	21044781_4_36	PON1	14903	\N
22104177_6_4	CD4	22104177_6_5	T	14904	f
22884917_10_21	HR	22884917_10_7	ACE	14905	f
26892125_5_14	APOC2	26892125_5_17	GPIHBP1	14906	f
24708911_3_10	CDK4	24708911_3_8	CCNG2	14907	f
17356049_7_3	APOA5	17356049_7_35	TG	14908	f
19444937_5_18	VDR	19444937_5_34	FGF23	14909	f
27271309_11_14	C2orf80	27271309_11_54	CLGN	14910	f
25548922_7_12	CXCL16	25548922_7_19	CCL21	14911	f
24655714_4_34	INSIG1	24655714_4_42	SCAP	14912	t
11238109_9_7	CD9	11238109_9_9	CD36	14913	t
21191073_7_0	CD14	21191073_7_18	CD209	14914	f
16456097_6_13	CD4	16456097_6_15	T	14915	f
17435771_4_25	CXCR2	17435771_4_27	CXCR4	14916	f
21873805_13_10	CX3CR1	21873805_13_26	CD4	14917	f
19406979_3_14	T	19406979_3_4	CD4	14918	\N
24665821_6_2	GCLC	24665821_6_9	GCLM	14919	t
21352420_12_15	TG	21352420_12_17	CETP	14920	f
18787188_9_16	T	18787188_9_2	CD4	14921	f
19782519_6_1	ACE	19782519_6_7	T	14922	f
23782265_8_23	SP3	23782265_8_8	SOCS3	14923	f
26454447_4_16	DPP9	26454447_4_2	DPP8	14924	f
23844572_5_33	TG	23844572_5_4	CD36	14925	f
18462017_9_3	SORT1	18462017_9_5	CELSR2	14926	\N
21676396_7_16	CAD	21676396_7_8	T	14927	f
16973241_6_16	SOAT1	16973241_6_18	HSD11B1	14928	f
21962402_3_26	FOS	21962402_3_33	OGG1	14929	f
24939870_9_3	FABP4	24939870_9_30	VEGFA	14930	f
15530914_5_21	CAD	15530914_5_27	C3	14931	f
18164590_4_11	CCR5	18164590_4_9	CCL3	14932	t
27013693_5_84	CCR5	27013693_5_89	CAD	14933	\N
25130461_5_17	LPL	25130461_5_35	ABCA1	14934	f
18261733_2_31	MAF	18261733_2_51	HMGCR	14935	f
25733326_5_14	PCSK9	25733326_5_16	APOB	14936	f
21629656_8_0	CD4	21629656_8_4	T	14937	f
21868014_7_29	ATP2B1	21868014_7_50	DMPK	14938	f
10934452_7_21	PLTP	10934452_7_27	CETP	14939	f
17466310_1_5	ABCA1	17466310_1_7	ABCG1	14940	f
9215232_6_36	ACE	9215232_6_51	CAD	14941	f
18420998_4_24	T	18420998_4_3	CD44	14942	f
16368305_9_14	CAD	16368305_9_35	T	14943	f
22626270_8_15	TAGLN2	22626270_8_3	ANXA5	14944	f
22015781_10_13	ABCA1	22015781_10_21	TLR4	14945	f
25582759_6_0	SIRT1	25582759_6_13	CAD	14946	f
27241838_6_27	FABP4	27241838_6_29	PCSK9	14947	f
15031634_4_13	CD4	15031634_4_26	CD19	14948	f
26971401_6_2	GATA1	26971401_6_4	VPS33B	14949	f
11507973_2_16	ACE	11507973_2_34	CAD	14950	f
21549101_3_26	TG	21549101_3_4	FH	14951	f
21044781_4_36	PON1	21044781_4_47	ACE	14952	\N
27295295_8_19	DNMT1	27295295_8_23	ABCA1	14953	\N
24865476_6_0	LRP1	24865476_6_17	LRPAP1	14954	t
16146596_2_19	CS	16146596_2_36	T	14955	f
23722820_4_31	TNF	23722820_4_81	GYPA	14956	f
22682430_5_17	DHCR7	22682430_5_30	APOA1	14957	f
16424368_5_1	CD4	16424368_5_4	CD28	14958	f
22628437_12_1	TLR7	22628437_12_15	TLR9	14959	f
21298446_8_12	TLR4	21298446_8_9	CD14	14960	f
16908025_3_20	GNB3	16908025_3_64	CAD	14961	f
18617279_4_14	CXCL10	18617279_4_28	CCL2	14962	f
10807755_17_31	TFPI	10807755_17_36	TF	14963	f
22948153_5_10	T	22948153_5_6	CD4	14964	f
21672356_5_13	EFNA1	21672356_5_33	EPHA4	14965	t
16973241_3_65	NR1H2	16973241_3_72	SOAT1	14966	f
25595313_7_12	MMP2	25595313_7_16	MMP9	14967	f
18852364_3_4	ABCA1	18852364_3_6	ABCG1	14968	\N
26843021_12_12	NPC1L1	26843021_12_23	ABCG8	14969	f
16682041_9_5	APOA5	16682041_9_7	APOC3	14970	f
24589565_5_10	GPIHBP1	24589565_5_4	APOC2	14971	\N
18285335_8_16	ACAT2	18285335_8_22	ACAT1	14972	t
20010835_5_23	PTCH1	20010835_5_6	FEV	14973	f
19046748_3_14	PTGS1	19046748_3_59	ALOX15	14974	f
21954592_7_22	IGFBP1	21954592_7_28	IL1RN	14975	\N
18690351_6_13	IL6	18690351_6_28	MMP9	14976	f
23801458_7_2	PRDX4	23801458_7_28	PRDX1	14977	t
8808492_3_1	CETP	8808492_3_16	LCAT	14978	f
24663337_9_29	S100A8	24663337_9_34	CD68	14979	f
22902395_3_3	CD4	22902395_3_43	CD28	14980	f
25032959_12_14	PC	25032959_12_36	APC	14981	f
24069270_5_18	LYPLAL1	24069270_5_4	T	14982	f
25496431_5_36	NOX1	25496431_5_9	APOE	14983	f
25539786_7_22	CP	25539786_7_56	CAD	14984	f
25775599_4_11	SPTLC1	25775599_4_13	SPTLC2	14985	f
25527700_2_18	T	25527700_2_8	CD28	14986	f
25931127_6_23	ATF3	25931127_6_7	CHAC1	14987	f
24069270_5_22	T	24069270_5_6	PNPLA3	14988	f
22566504_6_16	TRPV1	22566504_6_27	TRPM7	14989	f
23735638_6_26	CD4	23735638_6_42	FOXP3	14990	f
22896670_1_5	RXRA	22896670_1_8	ANGPTL3	14991	t
12927690_7_19	CS	12927690_7_24	CAD	14992	f
16973241_3_22	APOC2	16973241_3_34	ABCA1	14993	f
16642406_5_16	PON1	16642406_5_21	CP	14994	f
17174190_4_11	CAD	17174190_4_17	MPI	14995	f
17591977_7_17	TBX18	17591977_7_22	BAX	14996	f
22355267_7_23	MVD	22355267_7_25	HMGCR	14997	\N
22935819_6_57	MMD	22935819_6_7	M1	14998	f
18164014_6_2	PON1	18164014_6_38	HR	14999	f
23377317_11_13	MMP9	23377317_11_24	CAD	15000	\N
15111304_6_43	MMP2	15111304_6_6	DDR1	15001	f
22902395_6_12	CD28	22902395_6_8	CD4	15002	f
24529132_9_14	PCSK9	24529132_9_43	TG	15003	f
21655676_6_1	CD4	21655676_6_3	T	15004	f
18765390_5_20	TLR4	18765390_5_39	TLR8	15005	f
27021296_14_0	CCR5	27021296_14_5	T	15006	f
21819344_10_21	TLR2	21819344_10_23	TLR4	15007	f
26160914_9_11	APP	26160914_9_17	PLTP	15008	f
18603823_4_0	LTA	18603823_4_53	VCAM1	15009	f
21629656_6_13	T	21629656_6_22	CD4	15010	f
20472010_8_10	TLR2	20472010_8_5	CD14	15011	t
22160305_6_0	CXCR3	22160305_6_3	T	15012	f
18385967_9_11	CXCR2	18385967_9_9	CD74	15013	f
23316322_2_17	ABCA1	23316322_2_19	ABCG1	15014	f
24820783_14_7	C2	24820783_14_9	C3	15015	f
20223364_6_3	CAD	20223364_6_8	MPO	15016	f
21470161_8_16	T	21470161_8_19	TH	15017	f
27295295_7_30	ABCA1	27295295_7_7	DNMT1	15018	f
21672356_5_37	EPHA8	21672356_5_71	EPHB6	15019	f
26195219_10_10	M1	26195219_10_26	ABCA1	15020	f
23459936_4_41	NCR2	23459936_4_43	EMR1	15021	f
12834174_11_14	PTH2	12834174_11_9	PTH	15022	f
10480555_4_23	C3	10480555_4_28	C5	15023	t
23601964_14_17	IL8	23601964_14_3	IL4	15024	f
27017522_6_22	TNF	27017522_6_38	COL3A1	15025	f
25437889_5_13	CAD	25437889_5_4	RBP4	15026	f
16973241_3_22	APOC2	16973241_3_30	LPA	15027	f
23163821_7_12	FOS	23163821_7_37	CD38	15028	f
19602726_10_15	CD4	19602726_10_23	T	15029	f
23485611_6_18	CD4	23485611_6_22	T	15030	f
26083729_8_30	MAF	26083729_8_4	T	15031	f
11689217_8_35	CS	11689217_8_7	CETP	15032	f
18607186_4_10	APOA1	18607186_4_38	PLTP	15033	t
24995121_15_10	CX3CL1	24995121_15_15	TNF	15034	f
21605334_9_21	TF	21605334_9_30	PAR1	15035	f
18751914_11_28	NPC1	18751914_11_30	NPC2	15036	\N
10924722_10_18	PLTP	10924722_10_46	TG	15037	f
21106938_3_0	MIF	21106938_3_17	CXCR4	15038	\N
23940584_11_14	CCNE2	23940584_11_16	CDC6	15039	f
25703835_9_16	OGG1	25703835_9_4	NEIL3	15040	f
24970143_15_22	SCARB1	24970143_15_26	CD36	15041	\N
15031634_4_10	T	15031634_4_13	CD4	15042	f
21367419_6_23	CTGF	21367419_6_47	C6	15043	f
19698944_9_36	HR	19698944_9_77	LCAT	15044	f
24383474_10_13	DHX15	24383474_10_31	MGAT5B	15045	f
24887015_8_16	CD14	24887015_8_42	CD86	15046	f
17008588_8_3	PLTP	17008588_8_5	LCAT	15047	f
26708676_15_22	PITX2	26708676_15_52	ZFHX3	15048	f
16365197_4_12	ABCA1	16365197_4_36	ABCG8	15049	f
22192511_6_25	KIF6	22192511_6_51	TAS2R50	15050	f
25127175_5_34	CD4	25127175_5_35	T	15051	f
15563875_7_15	ACE	15563875_7_6	CAD	15052	f
25875611_3_31	CD36	25875611_3_56	FH	15053	f
24423365_9_31	APOA5	24423365_9_72	ZNF664	15054	f
21954592_7_20	GSTM1	21954592_7_26	APOA1	15055	\N
27312803_7_23	M1	27312803_7_86	CD163	15056	f
24388253_6_34	CD19	24388253_6_60	CCR5	15057	f
26253791_4_12	TRIB3	26253791_4_16	CAD	15058	f
19278303_2_21	TLR2	19278303_2_37	TLR1	15059	t
17901377_7_12	MMP1	17901377_7_15	MMP3	15060	\N
18096825_6_35	APOB	18096825_6_6	FH	15061	f
17170367_8_4	CCL19	17170367_8_6	CCL21	15062	f
26676845_3_13	CD14	26676845_3_35	M1	15063	f
16434491_5_11	VWF	16434491_5_53	ADAMTS13	15064	f
26088318_5_24	MSH2	26088318_5_30	CAD	15065	\N
15764642_9_1	TG	15764642_9_46	APOE	15066	f
19004987_7_12	HMGCR	19004987_7_31	DHCR24	15067	f
24114643_1_1	CD4	24114643_1_3	CD28	15068	f
17332447_8_12	TLR4	17332447_8_14	TLR2	15069	f
18174362_5_3	T	18174362_5_9	CXCR3	15070	f
20221872_2_12	PON1	20221872_2_14	PON2	15071	\N
25527700_8_12	T	25527700_8_8	CD28	15072	f
21753069_10_0	PAPPA	21753069_10_7	IGF1	15073	f
21911782_7_10	TLL1	21911782_7_26	CAD	15074	f
22330071_7_14	TNF	22330071_7_5	TBK1	15075	t
19628787_3_11	EGFR	19628787_3_8	EGF	15076	t
10078240_3_11	FH	10078240_3_19	LARS	15077	f
21384080_2_12	GAS6	21384080_2_26	AXL	15078	t
14709361_7_23	CD40	14709361_7_30	CCR7	15079	f
22862963_8_42	T	22862963_8_59	SHBG	15080	f
19846757_8_43	PTGS1	19846757_8_52	FN1	15081	\N
24267264_5_21	CD36	24267264_5_25	ABCG1	15082	f
10884292_4_38	APOB	10884292_4_53	T	15083	f
26884098_12_2	T	26884098_12_9	CAD	15084	f
26101956_4_24	TG	26101956_4_81	VLDLR	15085	f
10657559_4_33	CD14	10657559_4_35	CD36	15086	f
17804530_6_6	CD28	17804530_6_9	CX3CR1	15087	f
25527700_12_13	CD28	25527700_12_17	T	15088	f
27179408_8_41	TG	27179408_8_54	DBP	15089	f
16829343_7_18	CAD	16829343_7_7	T	15090	f
20596603_7_0	CIDEB	20596603_7_2	CIDEC	15091	f
21665207_5_21	TNKS	21665207_5_29	ACD	15092	\N
25518502_2_45	CAD	25518502_2_8	T	15093	f
20093049_4_27	GSTM1	20093049_4_57	CAD	15094	f
26608307_9_11	CCL23	26608307_9_18	CFB	15095	f
25467132_6_37	ABCA1	25467132_6_39	ABCG1	15096	f
20008269_10_20	S100B	20008269_10_4	CD36	15097	f
22238190_10_5	CX3CR1	22238190_10_8	CCR5	15098	f
20669669_4_0	AIP	20669669_4_15	TG	15099	f
16456097_7_2	T	16456097_7_21	CD4	15100	f
26300881_6_17	FAP	26300881_6_19	DPP8	15101	f
20193673_8_20	NQO1	20193673_8_25	VKORC1	15102	f
23573312_5_10	FGFR3	23573312_5_8	EPHA7	15103	f
23178562_6_11	SDS	23178562_6_2	PC	15104	f
16918703_9_23	CD69	16918703_9_38	CAD	15105	f
25035925_6_21	ABCA1	25035925_6_23	ABCG1	15106	f
25719297_8_24	LSS	25719297_8_27	MPI	15107	f
25425280_4_16	CXCR3	25425280_4_32	CCR5	15109	f
15219544_9_34	CS	15219544_9_41	CAD	15110	f
17222820_6_17	CD68	17222820_6_20	T	15111	f
16324926_4_15	LIPC	16324926_4_7	T	15112	\N
18832748_9_4	CD4	18832748_9_8	T	15113	f
12813391_5_29	CD4	12813391_5_50	T	15114	f
16338763_8_126	HTA	16338763_8_71	CAD	15115	f
23033902_9_13	ARFRP1	23033902_9_22	ARL1	15116	f
20308035_7_19	ADRB2	20308035_7_25	ALOX15	15117	\N
24423365_9_39	COBLL1	24423365_9_43	FRMD5	15118	\N
19602726_1_17	T	19602726_1_2	KLF10	15119	f
17925605_10_14	CD80	17925605_10_16	CD86	15120	t
10735360_5_18	FH	10735360_5_33	CAD	15121	f
20207035_10_18	SOCS3	20207035_10_27	IER3	15122	f
16890863_8_12	CD14	16890863_8_14	T	15123	f
21413922_8_17	CD4	21413922_8_21	T	15124	f
23735640_11_13	TG	23735640_11_29	LPL	15125	f
24663337_9_25	CD68	24663337_9_29	S100A8	15126	f
1616906_3_12	CAD	1616906_3_17	SI	15127	f
22902395_3_11	T	22902395_3_3	CD4	15128	f
26257740_6_28	CXCR4	26257740_6_30	CXCL12	15129	t
23275384_5_12	CD34	23275384_5_45	CD14	15130	f
21492857_8_11	T	21492857_8_9	CD4	15131	f
19846757_8_23	RBL1	19846757_8_28	CDKN1A	15132	\N
22711477_5_29	T	22711477_5_46	STAT3	15133	f
21672356_5_13	EFNA1	21672356_5_15	EFNA3	15134	f
25405733_2_13	PON3	25405733_2_9	PON1	15135	f
19523923_3_15	CXCR4	19523923_3_5	CS	15136	f
25180781_4_14	CAD	25180781_4_8	PCSK9	15137	f
27238723_4_12	PON1	27238723_4_2	PON2	15138	f
17633462_8_14	ACE	17633462_8_5	T	15139	\N
19782984_9_12	IRAK4	19782984_9_9	TLR4	15140	t
17804530_8_110	CX3CR1	17804530_8_7	CD4	15141	f
22313962_8_1	CD4	22313962_8_15	CX3CL1	15142	f
24423365_9_33	APOB	24423365_9_55	LPL	15143	f
24675235_5_45	ABCA1	24675235_5_52	PTX3	15144	f
21847356_9_12	AR	21847356_9_17	APOE	15145	f
21840356_11_12	IL1RN	21840356_11_5	IL1B	15146	f
23232972_13_13	ABCG1	23232972_13_7	CD36	15147	f
19631729_6_16	ESM1	19631729_6_38	BMP2	15148	f
25978344_9_7	TLR2	25978344_9_9	TLR4	15149	f
8723395_7_4	ACE	8723395_7_45	AIRE	15150	f
22628434_10_11	T	22628434_10_5	CD4	15151	f
26040753_12_7	ABCG1	26040753_12_9	UFM1	15152	f
8808492_2_20	CETP	8808492_2_29	LCAT	15153	f
25944972_11_1	CYP7A1	25944972_11_9	CAD	15154	f
18328805_7_6	CD36	18328805_7_8	ABCA1	15155	f
21264293_10_12	TNF	21264293_10_19	IL6	15156	\N
25327882_5_12	T	25327882_5_4	CD4	15157	f
18385663_6_15	CS	18385663_6_23	SCT	15158	f
16973241_3_22	APOC2	16973241_3_53	CYP46A1	15159	f
18691491_7_35	TF	18691491_7_49	PAR1	15160	f
6450532_8_10	PF4	6450532_8_8	TG	15161	f
19581416_8_11	TIMP3	19581416_8_26	MMP9	15162	f
17356049_7_21	TG	17356049_7_7	APOA5	15163	f
24462138_9_4	T	24462138_9_8	IL8	15164	f
21819925_4_19	T	21819925_4_23	AGT	15165	f
24735623_14_0	FGF21	24735623_14_18	TNF	15166	f
25371518_6_17	COL3A1	25371518_6_20	ELN	15167	t
24423365_9_55	LPL	24423365_9_65	SLC27A5	15168	\N
21873805_13_14	T	21873805_13_30	CX3CR1	15169	f
27055906_7_37	CD80	27055906_7_53	T	15170	f
26696442_6_14	TLR4	26696442_6_28	TNF	15171	f
10030381_6_20	LPL	10030381_6_29	CETP	15172	f
6882507_10_23	TG	6882507_10_27	PC	15173	f
20067962_8_1	TLR2	20067962_8_3	TLR4	15174	f
11257257_9_19	LRP1	11257257_9_26	FH	15175	f
11932927_10_16	CD14	11932927_10_6	TNF	15176	f
19372452_4_14	CAPS	19372452_4_5	CX3CR1	15177	f
27296017_7_10	MYOT	27296017_7_16	FBXO32	15178	f
20676957_3_14	ALOX15	20676957_3_23	CAD	15179	f
24462138_3_23	IL8	24462138_3_28	CXCR2	15180	\N
25151408_11_15	HR	25151408_11_2	ACR	15181	f
19703716_1_0	FOXP3	19703716_1_3	T	15182	f
22703881_7_16	ABO	22703881_7_9	HRG	15183	f
23973527_2_11	CXCR7	23973527_2_9	CXCR4	15184	f
21352420_12_15	TG	21352420_12_30	CAD	15185	f
21873805_1_16	T	21873805_1_5	CX3CL1	15186	f
24493450_5_15	CCL19	24493450_5_23	CCL21	15187	\N
21873805_11_40	CD4	21873805_11_48	CX3CR1	15188	f
25014035_10_0	FH	25014035_10_3	PCSK9	15189	f
15534311_7_14	ACE	15534311_7_50	CAD	15190	f
25644384_13_22	TOMM40	25644384_13_26	ABCG1	15191	\N
19581416_11_13	ADAM17	19581416_11_23	TIMP3	15192	t
20592751_5_24	ALOX15	20592751_5_29	ALOX5AP	15193	\N
17901377_5_12	MMP2	17901377_5_9	MMP1	15194	\N
19187434_5_15	CES2	19187434_5_24	CES1	15195	f
22313962_5_21	CX3CL1	22313962_5_43	T	15196	f
9973024_7_14	CAD	9973024_7_9	FER	15197	f
22820186_9_16	LPL	22820186_9_8	ANGPTL4	15198	f
22252034_4_11	CR1	22252034_4_13	ATM	15199	f
24301778_11_4	PON1	24301778_11_7	PON2	15200	f
16620831_7_12	CD34	16620831_7_27	KDR	15201	f
9242969_5_11	FH	9242969_5_15	CETP	15202	f
20535264_3_7	PON1	20535264_3_9	PON2	15203	f
27566697_7_2	TF	27566697_7_6	TFPI2	15204	f
22614118_5_0	ABCA1	22614118_5_2	ABCG1	15205	f
25478796_7_6	STAT1	25478796_7_8	IRF1	15206	t
22682430_5_15	SQLE	22682430_5_17	DHCR7	15207	\N
26257740_6_30	CXCL12	26257740_6_43	MIF	15208	f
27470516_6_2	SYNM	27470516_6_6	PDLIM7	15209	f
24423365_9_39	COBLL1	24423365_9_65	SLC27A5	15210	f
17346438_9_14	TNF	17346438_9_7	CAD	15211	f
23337395_7_18	NFKB1	23337395_7_25	TGFB2	15212	\N
26674973_6_2	ACE	26674973_6_36	NOS3	15213	f
23640484_7_22	CD69	23640484_7_42	T	15214	f
19803813_4_6	CAD	19803813_4_9	TNF	15215	\N
27238723_12_35	PON1	27238723_12_4	PON2	15216	f
21481396_10_16	CAD	21481396_10_20	HR	15217	f
21252261_5_30	PON1	21252261_5_33	OLR1	15218	\N
27079951_6_43	T	27079951_6_51	SI	15219	f
20150168_7_47	HR	20150168_7_6	CD14	15220	f
25276166_8_23	CAD	25276166_8_4	NLRP3	15221	f
22012398_9_27	HADHB	22012398_9_43	SREBF1	15222	f
24788416_6_2	IRS2	24788416_6_36	CX3CL1	15223	f
21954592_7_22	IGFBP1	21954592_7_26	APOA1	15224	\N
23881580_7_24	CAD	23881580_7_6	LPA	15225	f
20142250_4_36	KCNJ11	20142250_4_57	ADRB2	15226	f
20723894_6_34	CD14	20723894_6_50	TNF	15227	f
11063469_6_59	APOA1	11063469_6_65	M1	15228	\N
22292067_5_45	CCL5	22292067_5_62	CCR5	15229	t
21848428_4_12	CYP1A1	21848428_4_22	CAD	15230	\N
20928976_10_18	USF1	20928976_10_20	TCF7L2	15231	f
19740467_4_13	INSIG1	19740467_4_15	INSIG2	15232	t
18453574_6_57	ALOX5AP	18453574_6_76	APOE	15233	f
18680692_5_27	CETP	18680692_5_39	ABCA1	15234	f
18219093_9_11	PON1	18219093_9_15	CAD	15235	f
27526533_5_10	FH	27526533_5_25	CAD	15236	f
11504730_2_12	NR1H3	11504730_2_17	NR1H2	15237	\N
25317245_5_11	CAD	25317245_5_4	HGF	15238	f
20430392_7_24	APOA5	20430392_7_26	CETP	15239	\N
27271309_11_44	SCOC	27271309_11_54	CLGN	15240	\N
7605366_2_35	TG	7605366_2_71	LCAT	15241	f
17383788_7_18	CS	17383788_7_4	C2	15242	f
3827979_7_10	CAD	3827979_7_29	FH	15243	f
21241519_8_32	ABCG5	21241519_8_35	ABCB4	15244	f
26551672_5_22	MTNR1B	26551672_5_8	FOXA2	15245	f
20430391_6_21	CD4	20430391_6_22	T	15246	f
2779094_8_1	LCAT	2779094_8_7	LAT	15247	f
21157115_4_16	TG	21157115_4_47	TNF	15248	f
19594447_10_13	CXCR4	19594447_10_15	CXCR7	15249	f
24315498_4_0	XRCC1	24315498_4_40	CAD	15250	t
26852604_3_15	TNF	26852604_3_19	CCL18	15251	f
26820803_5_12	TG	26820803_5_4	LPL	15252	f
26257740_7_13	CD74	26257740_7_9	CD44	15253	f
27213032_8_18	CD81	27213032_8_38	DNMT1	15254	f
25066192_4_30	NOX5	25066192_4_45	NOX4	15255	f
17512253_4_31	CAD	17512253_4_8	T	15256	f
19122657_5_1	CCL5	19122657_5_45	T	15257	f
1835913_7_17	CAD	1835913_7_7	PF4	15258	f
26868433_1_7	ENPP1	26868433_1_9	TRIB3	15259	\N
26045607_2_19	PC	26045607_2_21	APC	15260	t
26189211_4_21	ADAMTS7	26189211_4_25	CAD	15261	f
11507973_11_0	NOS3	11507973_11_2	APOA1	15262	f
23477743_9_73	HR	23477743_9_8	CETP	15263	f
19847289_11_19	TLR2	19847289_11_24	CD36	15264	f
19322022_6_24	MPO	19322022_6_30	LPO	15265	f
15195695_6_1	TLR2	15195695_6_16	CD14	15266	t
25194407_11_26	VDR	25194407_11_8	PTH	15267	f
18164013_4_11	CETP	18164013_4_31	CAD	15268	f
24203463_1_10	GSTP1	24203463_1_8	GSTM1	15269	f
15953129_8_16	CD40	15953129_8_38	PTX3	15270	f
26260587_4_16	STAT3	26260587_4_8	IL4	15271	f
24663337_9_11	MMP7	24663337_9_16	CD68	15272	f
26105150_7_5	KCNT1	26105150_7_7	HID1	15273	\N
23337395_7_16	MMP1	23337395_7_18	NFKB1	15274	\N
11935372_5_14	NGF	11935372_5_16	BDNF	15275	f
21316679_6_10	ABCA1	21316679_6_6	NR1H3	15276	f
17999874_4_23	ABCA1	17999874_4_25	ABCG1	15277	f
26700731_4_10	TNF	26700731_4_51	TF	15278	\N
21071558_11_3	CD34	21071558_11_7	KDR	15279	f
25327882_8_15	CD4	25327882_8_7	CD28	15280	f
21062626_3_18	CAD	21062626_3_7	IL17A	15281	\N
17109865_7_7	MTTP	17109865_7_9	NPC1L1	15282	f
23438960_7_12	CD86	23438960_7_14	CD80	15283	t
26717516_11_21	AQP1	26717516_11_9	KLF2	15284	f
12812985_3_13	ENG	12812985_3_21	TGFB1	15285	t
10821138_3_11	T	10821138_3_19	APOE	15286	\N
21663591_6_11	CCL2	21663591_6_51	PON1	15287	f
24423365_9_53	LIPC	24423365_9_57	LYPLAL1	15288	\N
21473702_3_38	SOD2	21473702_3_46	SOD3	15289	f
24970143_15_24	SCARB2	24970143_15_3	CD36	15290	f
21592478_6_30	GALNT2	21592478_6_32	FABP1	15291	f
22648616_8_10	ABCG1	22648616_8_8	ABCA1	15292	f
24423365_9_47	INSIG2	24423365_9_57	LYPLAL1	15293	\N
19581416_5_10	TIMP2	19581416_5_15	TIMP4	15294	f
19430164_6_28	M1	19430164_6_66	T	15295	f
12822744_10_18	CAD	12822744_10_2	HR	15296	f
26927337_9_12	RAMP1	26927337_9_17	RAMP3	15297	f
27220756_8_2	ACE	27220756_8_4	ACE2	15298	f
8820107_6_16	PC	8820107_6_7	LCAT	15299	f
20799898_4_13	CETP	20799898_4_3	CAD	15300	f
16387846_7_5	CD83	16387846_7_7	CD86	15301	f
19531977_5_10	UCP2	19531977_5_20	C3	15302	\N
25721704_11_13	LTA4H	25721704_11_18	ALOX5AP	15303	f
26213574_10_14	ANG	26213574_10_9	ENG	15304	f
16239591_4_10	CXCR3	16239591_4_8	CCR5	15305	f
21227423_7_14	CSF1R	21227423_7_41	CD68	15306	f
19499149_4_13	IGF2	19499149_4_15	H19	15307	f
19004987_7_14	MVD	19004987_7_31	DHCR24	15308	f
9678776_8_33	ACE	9678776_8_63	AGT	15309	t
15265264_8_18	A2M	15265264_8_8	APP	15310	t
11280337_7_11	MSRA	11280337_7_19	CD36	15311	f
